reportDate,asin,campaignName,adGroupName,total_impressions,total_clicks,total_cost,attributedSales14d
2026-01-20,B0CR3PBD24,SD/Cervical Neck/RM/AP/VCPM/Jan24/1,RM/AP,6171,15,112.07,0
2026-01-20,B0CBKGQB3R,SD/Coccyx/CAT/VCPM/Ultimate Pro/Jul23/1,CAT,15099,15,742.93,1948.3
2026-01-20,B0C96X89BB,SD/Insole/Arch Support/UPS/VCPM/Jun23/1,ups,9315,15,801.49,1286.44
2026-01-20,B0FKBXJVQ2,SD/KneePillow/CAT/Sep25/1,CAT,4951,15,530.06,0
2026-01-20,B0FSXXLX83,SD/LaceupShoes/RM/AP/Jan26/1,Views Remarketing,2629,15,77.2,0
2026-01-20,B0DJ3BPT37,SD/Car Wedge/RM/AP/VCPM/Feb25/1,Views Remarketing,10979,16,311.95,0
2026-01-20,B0FCMM29CW,SD/StandingDesk/RM/AP/July25/1,Views Remarketing,10324,16,276.78,0
2026-01-20,B0CPZGCS4L,SD/Cervical Pillow/CAT/PT/VCPM/Jan24/1,CAT,11357,24,426.63,2540.68
2026-01-20,B0BGH4BDYQ,SD/Coccyx/CAT/VCPM/Nov22/2,CAT/VCPM,11071,24,688.15,0
2026-01-20,B09RV5Y43H,SD/Insole/Dual Gel/RM/AP/2/VCPM/Aug23/1,pack of 2,10356,24,356.89,1340.93
2026-01-20,B09RV5MGQ2,SD/Insole/Dual Gel/RM/AP/VCPM/June22/1,RM/AP,14249,24,249.03,0
2026-01-20,B0DVPR3S5W,SD/MeshChair/RM/AP/Feb25/1,Views Remarketing,9830,24,650.56,0
2026-01-20,B09RV5JVMM,SD/Insole/Dual Gel/RM/AP/VCPM/June22/1,RM/AP,21749,28,420.17,380.51
2026-01-20,B0FV8V17RN,SD/SlipOnShoes/CAT/Jan26/1,CAT,32662,28,140.7,0
2026-01-20,B0D2H84KYS,SD/Car Backrest Pillow/RM/AP/VCPM/Apr24/1,RM/AP,17533,36,942.47,1208.47
2026-01-20,B0CJ8VYBQP,SD/Combo/RM/AP/Ultimate Pro/VCPM/Oct23/1,RM/AP,15029,36,455.85,2332.38
2026-01-21,B0CQ56T1D7,SD/Cervical Neck/PT/Pack 2 to 2/VCPM/Apr24/1,PT,0,0,0,0
2026-01-21,B0BGH4BDYQ,SD/Coccyx/CAT/VCPM/Nov22/2,CAT/VCPM,12397,33,877.98,0
2026-01-21,B0DJKR4763,SD/Dual Pro/Brand/PT/Feb251,Brand PT,9,0,0.12,0
2026-01-21,B0DR2RX2SK,SD/Ergonomic Chair/CAT/VCPM/July25/1,Ad group - 11/7/2025 22:14:32.465,0,0,0,0
2026-01-21,B0C3XCQYM2,SD/Lumbar/Brand/PT/VCPM/May23/1,Brand tar,0,0,0,0
2026-01-21,B0DVPNFC13,SD/MeshChair/Comp/VCPM/Feb25/1,Comp,10295,20,546.47,0
2026-01-21,B0F26MDVFG,SD/MiniCarNeckPillow/CompPT/May25/1,COMP PT,0,0,0,0
2026-01-21,B09YRHLXR8,SD/Wedge Cushion/COMP/Wakefit/VCPM/Apr23/1,Comp/Wakefit,0,0,0,0
2026-01-21,B0BM3D1Z8K,SD/Commode Chair/COMP/PT/HP/VCPM/May23/1,ASIN/PT,477,4,97.67,0
2026-01-21,B0G1T95RWS,SD/Commode Chair/COMP/PT/HP/VCPM/May23/1,ASIN/PT,92,0,25.5,0
2026-01-21,B0G1TKXTWR,SD/Commode Chair/COMP/PT/HP/VCPM/May23/1,ASIN/PT,189,1,37.74,0
2026-01-21,B0C58CSWR2,SD/Coccyx/COMP/PT/VCPM/Jan23/1,Ad group - 31/1/2023 16:31:30,254,2,24.51,0
2026-01-21,B0BGH4BDYQ,SD/Coccyx/COMP/PT/VCPM/Jan23/1,Ad group - 31/1/2023 16:31:30,426,3,33.2,0
2026-01-21,B0FWQTSW7G,SD/FlipUpGrabBar/Auto/Nov25/1,Auto,0,0,0,0
2026-01-21,B0FWQXDT2D,SD/FlipUpGrabBar/Auto/Nov25/1,Auto,0,0,0,0
2026-01-21,B0FWQY6G51,SD/FlipUpGrabBar/Auto/Nov25/1,Auto,0,0,0,0
2026-01-21,B0FPLJD7CZ,SD/ArmCover/Brand/PT/Sep25/1,Brand - PT,0,0,0,0
2026-01-21,B0DZJ2L93B,SD/BarefootClassic/Brand/PT/April25/1,Brand - PT,0,0,0,0
2026-01-21,B0F2SZXZB8,SD/BarefootClassic/Brand/PT/April25/1,Brand - PT,0,0,0,0
2026-01-21,B0DZJ3R41F,SD/BarefootClassic/Brand/PT/April25/1,Brand - PT,0,0,0,0
2026-01-21,B0DZJ5DKJW,SD/BarefootClassic/Brand/PT/April25/1,Brand - PT,0,0,0,0
2026-01-21,B0F2SZ64BG,SD/BarefootClassic/Brand/PT/April25/1,Brand - PT,0,0,0,0
2026-01-21,B0FF9PFRQ8,SD/BunionCorrector/Brand/PT/June25/1,Brand - PT,5,0,0.12,0
2026-01-21,B0FBS1VNJ1,SD/EyeMask/Brand/PT/VCPM/June25/1,Brand - PT,0,0,0,0
2026-01-21,B0FBS1V5C5,SD/EyeMask/Brand/PT/VCPM/June25/1,Brand - PT,0,0,0,0
2026-01-21,B0FPM3LYG9,SD/FootCover/Brand/PT/Sep25/1,Brand - PT,0,0,0,0
2026-01-21,B0F4RKK894,SD/GelMaxInsole/Brand/PT/April25/1,Brand - PT,4,0,0,0
2026-01-21,B0F4RM263R,SD/GelMaxInsole/Brand/PT/April25/1,Brand - PT,0,0,0,0
2026-01-21,B0F5X2XYF8,SD/KneeCapSupport/Brand/PT/VCPM/Jun25/1,Brand - PT,11302,14,1653.32,0
2026-01-21,B0FPLJQZM3,SD/LegCover/Brand/PT/Sep25/1,Brand - PT,0,0,0,0
2026-01-21,B0GCT27J6D,SD/MensComfortSandal/Brand/PT/Jan26/1,Brand - PT,8,0,0,0
2026-01-21,B0GCSQMD5S,SD/MensComfortSandal/Brand/PT/Jan26/1,Brand - PT,0,0,0,0
2026-01-21,B0GCT3R68X,SD/MensComfortSandal/Brand/PT/Jan26/1,Brand - PT,0,0,0,0
2026-01-21,B0GCSSBXCK,SD/MensComfortSandal/Brand/PT/Jan26/1,Brand - PT,47,1,1.51,0
2026-01-21,B0F26MDVFG,SD/MiniCarNeckPillow/Brand/PT/March25/1,Brand - PT,0,0,0,0
2026-01-21,B0F26N5V67,SD/MiniCarNeckPillow/Brand/PT/March25/1,Brand - PT,0,0,0,0
2026-01-21,B0F26NDYJQ,SD/MiniCarNeckPillow/Brand/PT/March25/1,Brand - PT,0,0,0,0
2026-01-21,B0FZBSHQVT,SD/OpenToeSandals/Brand/PT/Nov25/1,Brand - PT,173,1,6.61,0
2026-01-21,B0FZBT15Z6,SD/OpenToeSandals/Brand/PT/Nov25/1,Brand - PT,26,1,14.03,1713.34
2026-01-21,B0FZBYY87X,SD/OpenToeSandals/Brand/PT/Nov25/1,Brand - PT,142,2,14,0
2026-01-21,B0F4RM263R,SD/OrthoInsoles/Brand/PT/VCPM/Apr25/1,Brand - PT,4442,8,408.04,0
2026-01-21,B0FBJXY7NG,SD/ReclinerMattress/Brand/PT/Jun25/1,Brand - PT,0,0,0,0
2026-01-21,B0F71539R7,SD/SlimSeat/Brand/PT/May25/1,Brand - PT,6,0,0.33,0
2026-01-21,B0FCMLVMLP,SD/StandingDesk/Brand/PT/June25/1,Brand - PT,11,0,0.31,0
2026-01-21,B0FCMKYWPH,SD/StandingDesk/Brand/PT/June25/1,Brand - PT,0,0,0,0
2026-01-21,B0FCMM29CW,SD/StandingDesk/Brand/PT/June25/1,Brand - PT,1,0,0.08,0
2026-01-21,B0DX73LGV4,SD/WedgePlusCovers/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2026-01-21,B0DX71RFXM,SD/WedgePlusCovers/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2026-01-21,B0DX73X1M3,SD/WedgePlusCovers/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2026-01-21,B0DX71ZHZV,SD/WedgePlusCovers/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2026-01-21,B0DX715SB4,SD/WedgePlusCovers/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2026-01-21,B0DX7495Z8,SD/WedgePlusCovers/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2026-01-21,B0F2YY3JFZ,SP/OrthoMemoryFoamPillow/Brand/PT/May25/1,Brand - PT,9,0,0.35,0
2026-01-21,B0FJ8TMR1L,SD/CGloves/Brand/PT/VCPM/July25/1,Brand/PT,189,2,7.04,0
2026-01-21,B0FJ8XW684,SD/CGloves/Brand/PT/VCPM/July25/1,Brand/PT,291,0,10.27,0
2026-01-21,B0FR9C6Z9S,SD/ArchSlippers/CAT/VCPM/Sep25/1,CAT,30,0,0.05,0
2026-01-21,B0FR9RWTQ5,SD/ArchSlippers/CAT/VCPM/Sep25/1,CAT,78,0,0.58,0
2026-01-21,B0FPLJD7CZ,SD/ArmCover/CAT/Sep25/1,CAT,0,0,0,0
2026-01-21,B0FJ8XW684,SD/CGloves/CAT/July25/1,CAT,0,0,0,0
2026-01-21,B0FJ8TMR1L,SD/CGloves/CAT/July25/1,CAT,1,0,0,0
2026-01-21,B0CPYSWJV5,SD/Car Neck Pillow/CAT/PT/VCPM/Dec23/1,CAT,11101,26,335.64,846.61
2026-01-21,B0DXFQL46P,SD/CarCombo/CAT/May25/1,CAT,13176,31,298.35,2540.68
2026-01-21,B0CPZGCS4L,SD/Cervical Pillow/CAT/PT/VCPM/Jan24/1,CAT,20289,48,914.99,973.73
2026-01-21,B0CBKGQB3R,SD/Coccyx/CAT/VCPM/Ultimate Pro/Jul23/1,CAT,16358,25,832.36,2541.8
2026-01-21,B0CJ8VYBQP,SD/Combo/CAT/Ultimate Pro/VCPM/Sep23/1,CAT,0,0,0,0
2026-01-21,B0FJMK1YWT,SD/ComfortSandal/CAT/VCPM/Aug25/1,CAT,0,0,0,0
2026-01-21,B0FPQLF9KJ,SD/ComfortSlippers/CAT/VCPM/Sep25/1,CAT,2769,12,35.48,0
2026-01-21,B0FPQJTYWN,SD/ComfortSlippers/CAT/VCPM/Sep25/1,CAT,3778,13,53.6,1512.38
2026-01-21,B0FPMFG9NW,SD/Cozy Classic/CAT/VCPM/Nov25/1,CAT,475,0,7.06,0
2026-01-21,B0CYV68HV1,SD/Cozy Pillow/CAT/PT/VCPM/Jul24/1,CAT,1803,3,36.47,0
2026-01-21,B0DJKRX1P7,SD/Dual Pro/CAT/Feb25/1,CAT,4148,8,466.92,677.12
2026-01-21,B0DJKR4763,SD/Dual Pro/CAT/Feb25/1,CAT,4059,9,431.16,1404.24
2026-01-21,B0FBS1V5C5,SD/EyeMask/CAT/VCPM/June25/1,CAT,2075,5,46.86,0
2026-01-21,B0FWQY6G51,SD/FlipUpGrabBar/CAT/Nov25/1,CAT,714,0,0,0
2026-01-21,B0FWQXDT2D,SD/FlipUpGrabBar/CAT/Nov25/1,CAT,338,0,0,0
2026-01-21,B0FWQTSW7G,SD/FlipUpGrabBar/CAT/Nov25/1,CAT,4425,7,240.14,0
2026-01-21,B0FTGBJZSM,SD/FoldableWalker/CAT/Dec25/1,CAT,0,0,0,0
2026-01-21,B0FPM3LYG9,SD/FootCover/CAT/Sep25/1,CAT,0,0,0,0
2026-01-21,B0F5WY2KWT,SD/KneeCapSupport/CAT/VCPM/Jun25/1,CAT,0,0,0,0
2026-01-21,B0F5WZBR4Y,SD/KneeCapSupport/CAT/VCPM/Jun25/1,CAT,0,0,0,0
2026-01-21,B0F5WZWYWG,SD/KneeCapSupport/CAT/VCPM/Jun25/1,CAT,0,0,0,0
2026-01-21,B0FKBY1FWP,SD/KneePillow/CAT/Sep25/1,CAT,30997,81,2356.6,2727.38
2026-01-21,B0FQPL726M,SD/KneePillow/CAT/Sep25/1,CAT,0,0,0,0
2026-01-21,B0FKBXJVQ2,SD/KneePillow/CAT/Sep25/1,CAT,9302,14,1174.17,2530.5
2026-01-21,B0FSXYDJ17,SD/LaceupShoes/CAT/Jan26/1,CAT,25612,36,180.69,0
2026-01-21,B0FSY3V94G,SD/LaceupShoes/CAT/Jan26/1,CAT,31549,33,127.75,0
2026-01-21,B0FSXY5FBF,SD/LaceupShoes/CAT/Jan26/1,CAT,27603,43,164.89,0
2026-01-21,B0FSXV5VY8,SD/LaceupShoes/CAT/Jan26/1,CAT,8833,15,63.76,0
2026-01-21,B0DNZG2W4T,SD/LapDesk Pillow/CAT/PT/VCPM/Jan25/1,CAT,0,0,0,0
2026-01-21,B0DNZKF8RQ,SD/LapDesk Pillow/CAT/PT/VCPM/Jan25/1,CAT,0,0,0,0
2026-01-21,B0FPLJQZM3,SD/LegCover/CAT/Sep25/1,CAT,0,0,0,0
2026-01-21,B0DYWJ6MMN,SD/LumboSacralBelt/CAT/VCPM/Mar25/1,CAT,0,0,0,0
2026-01-21,B0DZ71YSBX,SD/LumboSacralBelt/CAT/VCPM/Mar25/1,CAT,0,0,0,0
2026-01-21,B0FB3Z77CF,SD/MaternityPillowBundle/CAT/Sep25/1,CAT,2,0,0.04,0
2026-01-21,B0FB424HD1,SD/MaternityPillowBundle/CAT/Sep25/1,CAT,3,0,0.12,0
2026-01-21,B0FFBBD8H1,SD/MaternityWedge/CAT/Sep25/1,CAT,1062,2,55,0
2026-01-21,B0DHS3HGCG,SD/Mattress Topper/CAT/VCPM/Feb25/1,CAT,0,0,0,0
2026-01-21,B0G5XJ67GV,SD/MattressProtector/CAT/Dec25/1,CAT,0,0,0,0
2026-01-21,B0G5XMMXS7,SD/MattressProtector/CAT/Dec25/1,CAT,0,0,0,0
2026-01-21,B0G5XVRWK4,SD/MattressProtector/CAT/Dec25/1,CAT,0,0,0,0
2026-01-21,B0G5XHHCL1,SD/MattressProtector/CAT/Dec25/1,CAT,0,0,0,0
2026-01-21,B0GCT27J6D,SD/MensComfortSandal/CAT/Jan26/1,CAT,0,0,0,0
2026-01-21,B0GCSSBXCK,SD/MensComfortSandal/CAT/Jan26/1,CAT,0,0,0,0
2026-01-21,B0GCT3R68X,SD/MensComfortSandal/CAT/Jan26/1,CAT,0,0,0,0
2026-01-21,B0DVPNFC13,SD/MeshChair/CAT/VCPM/Mar25/1,CAT,3796,6,103.56,0
2026-01-21,B0FQPL726M,SD/NasalStrips/CAT/Sep25/1,CAT,0,0,0,0
2026-01-21,B0FQPL4X5K,SD/NasalStrips/CAT/Sep25/1,CAT,0,0,0,0
2026-01-21,B0BS74W4Y7,SD/Sleeping Pillow/CAT/PT/VCPM/Jan24/1,CAT,1154,2,64.48,0
2026-01-21,B0F71539R7,SD/SlimSeat/CAT/May25/1,CAT,0,0,0,0
2026-01-21,B0FV8W7WP3,SD/SlipOnShoes/CAT/Jan26/1,CAT,3883,15,149.04,0
2026-01-21,B0FV8V17RN,SD/SlipOnShoes/CAT/Jan26/1,CAT,88534,138,717.07,2256.19
2026-01-21,B0FV8WG21T,SD/SlipOnShoes/CAT/Jan26/1,CAT,33127,64,339.25,0
2026-01-21,B0FV8W52VK,SD/SlipOnShoes/CAT/Jan26/1,CAT,29400,37,273.85,0
2026-01-21,B0FCMM29CW,SD/StandingDesk/CAT/July25/1,CAT,286,1,5.34,0
2026-01-21,B0FCMKYWPH,SD/StandingDesk/CAT/July25/1,CAT,0,0,0,0
2026-01-21,B0FN7P5ZRD,SD/TransferChair/CAT/Nov25/1,CAT,0,0,0,0
2026-01-21,B0FN7KTMR1,SD/TransferChair/CAT/Nov25/1,CAT,0,0,0,0
2026-01-21,B0DMKCT2C5,SD/Travel Neck/CAT/VCPM/Mar25/1,CAT,114,0,3.68,0
2026-01-21,B0DW8NKRRM,SD/Travel Wheelchair/CAT/Feb25/1,CAT,0,0,0,0
2026-01-21,B0F2N1ZKL3,SD/WalkerWithWheels/CAT/Dec25/1,CAT,1944,10,175.74,0
2026-01-21,B0D3XX9TJZ,SD/Wedge Plus/CAT/PT/VCPM/Feb25/1,CAT,1882,2,101.01,0
2026-01-21,B0BXKT3K3L,SD/Heel Pad/COMP/LP/VCPM/Apr23/1,COMP Low Price,0,0,0,0
2026-01-21,B0BXKX5ZQC,SD/Heel Pad/COMP/LP/VCPM/Apr23/1,COMP Low Price,0,0,0,0
2026-01-21,B0FR9C6Z9S,SD/ArchSlippers/COMP/PT/VCPM/Sep25/1,COMP/PT,91,0,3.24,0
2026-01-21,B0FR9RWTQ5,SD/ArchSlippers/COMP/PT/VCPM/Sep25/1,COMP/PT,1438,2,25.91,0
2026-01-21,B0FR9C6Z9S,SD/ArchSlippers/Crocs/COMP/PT/VCPM/Jan26/1,COMP/PT,25,0,0.14,0
2026-01-21,B0FR9RWTQ5,SD/ArchSlippers/Crocs/COMP/PT/VCPM/Jan26/1,COMP/PT,326,0,2.97,0
2026-01-21,B0FR9RWTQ5,SD/ArchSlippers/Sketchers/COMP/PT/VCPM/Jan26/1,COMP/PT,131,0,1.69,0
2026-01-21,B0FR9C6Z9S,SD/ArchSlippers/Sketchers/COMP/PT/VCPM/Jan26/1,COMP/PT,21,0,0.14,0
2026-01-21,B0CBKGQB3R,SD/Coccyx/COMP/PT/VCPM/Ultimate Pro/Jul23/1,COMP/PT,2468,4,243.77,0
2026-01-21,B0CJ8VYBQP,SD/Combo/COMP/PT/VCPM/Ultimate Pro/Sep23/1,COMP/PT,1046,2,108.21,0
2026-01-21,B0FPQJTYWN,SD/ComfortSlippers/COMP/VCPM/Sep25/1,COMP/PT,1578,2,19.61,0
2026-01-21,B0FPQLF9KJ,SD/ComfortSlippers/COMP/VCPM/Sep25/1,COMP/PT,2213,4,20.36,0
2026-01-21,B0C53GWWJ8,SD/Cushion Combo/COMP/PT/VCPM/May23/1,COMP/PT,63,0,4.57,0
2026-01-21,B0DR2RX2SK,SD/Ergonomic Chair/COMP/VCPM/Jan25/1,COMP/PT,642,2,42.25,0
2026-01-21,B0FPM3LYG9,SD/FootCover/COMP/VCPM/Sep25/1,COMP/PT,1424,1,71.66,0
2026-01-21,B0C96X89BB,SD/Insole/Arch Support/COMP/PT/LP/VCPM/Jun23/1,COMP/PT,501,0,49.77,0
2026-01-21,B0C96XN5D8,SD/Insole/Arch Support/COMP/PT/LP/VCPM/Jun23/1,COMP/PT,410,1,35.54,0
2026-01-21,B0CG38FXMP,SD/Insole/Max Comfort/COMP/PT/VCPM/Sep23/1,COMP/PT,0,0,0,0
2026-01-21,B0CG35T6BH,SD/Insole/Max Comfort/COMP/PT/VCPM/Sep23/1,COMP/PT,0,0,0,0
2026-01-21,B0DNZKF8RQ,SD/LapDesk Pillow/COMP/PT/Table/VCPM/Jan25/2,COMP/PT,0,0,0,0
2026-01-21,B0FPLJQZM3,SD/LegCover/COMP/VCPM/Nov25/1,COMP/PT,0,0,0,0
2026-01-21,B0DYWJ6MMN,SD/LumboSacralBelt/COMP/VCPM/Mar25/1,COMP/PT,0,0,0,0
2026-01-21,B0DZ71YSBX,SD/LumboSacralBelt/COMP/VCPM/Mar25/1,COMP/PT,0,0,0,0
2026-01-21,B0F9VJG8WJ,SD/Mattress Topper/COMP/VCPM/Sept24/1,COMP/PT,166,0,7.31,0
2026-01-21,B0DHS3HGCG,SD/Mattress Topper/COMP/VCPM/Sept24/1,COMP/PT,0,0,0,0
2026-01-21,B0DHS4SVS5,SD/Mattress Topper/COMP/VCPM/Sept24/1,COMP/PT,153,0,9.12,0
2026-01-21,B0F4RM263R,SD/OrthoInsoles/Comp/PT/VCPM/May25/1,COMP/PT,1190,1,61.48,0
2026-01-21,B0F7FBCJDR,SD/SiliconeGelInsole/COMP/PT/VCPM/May25/1,COMP/PT,0,0,0,0
2026-01-21,B0BS74W4Y7,SD/Sleeping Pillow/COMP/PT/VCPM/Dec23/1,COMP/PT,1257,4,146.41,0
2026-01-21,B0DMKCT2C5,SD/Travel Neck/COMP/VCPM/Dec24/1,COMP/PT,2297,8,178.1,0
2026-01-21,B0DMKDVGB5,SD/Travel Neck/COMP/VCPM/Dec24/1,COMP/PT,1729,4,121.72,0
2026-01-21,B09YRHLXR8,SD/Wedge Cushion/COMP/PT/VCPM/Oct23/1,COMP/PT,0,0,0,0
2026-01-21,B0FPMGWN85,SP/Cozy Classic/COMP/VCPM/Nov25/1,COMP/PT,0,0,0,0
2026-01-21,B0FPMFG9NW,SP/Cozy Classic/COMP/VCPM/Nov25/1,COMP/PT,1632,7,73.61,1355.08
2026-01-21,B0G1SHHVHN,SD/BedRail/Comp/PT/Nov25/1,Comp PT,0,0,0,0
2026-01-21,B0FF9PFRQ8,SD/BunionCorrector/Comp/PT/Dec25/1,Comp PT,116,0,6.07,0
2026-01-21,B0DSLLDPCR,SD/Butterfly Pillow/COMP/PT/Feb25/1,Comp PT,1882,7,137.8,0
2026-01-21,B0FJ8TMR1L,SD/CGloves/Comp/PT/Dec25/1,Comp PT,92,0,0,0
2026-01-21,B0DXFQL46P,SD/CarCombo/Comp/PT/July25/1,Comp PT,133,0,3.28,0
2026-01-21,B0DXFR5H8N,SD/CarCombo/Comp/PT/July25/1,Comp PT,32,1,1.08,0
2026-01-21,B0B1QV2DQS,SD/CommodeWheelchair/Comp/PT/Oct25/1,Comp PT,0,0,0,0
2026-01-21,B0FPMGWN85,SD/Cozy Classic/Pack of 2/COMP/Jan26/2,Comp PT,8,0,0,0
2026-01-21,B09HTVYRQ8,SD/FoldableWheelchair/Comp/PT/Oct25/1,Comp PT,0,0,0,0
2026-01-21,B0B1QTNJ2H,SD/FoldableWheelchair/Comp/PT/Oct25/1,Comp PT,0,0,0,0
2026-01-21,B0F59RVZHV,SD/GelMaxInsole/CompPT/May25/1,Comp PT,31,0,0,0
2026-01-21,B0F5WZBR4Y,SD/KneeCapSupport/Comp/PT/Jun25/1,Comp PT,4378,17,144.8,3065.72
2026-01-21,B0F5WZWYWG,SD/KneeCapSupport/Comp/PT/Jun25/1,Comp PT,0,0,0,0
2026-01-21,B0FKBY1FWP,SD/KneePillow/Comp/PT/Dec25/1,Comp PT,0,0,0,0
2026-01-21,B0FSXYDJ17,SD/LaceupShoes/Comp/PT/Jan26/1,Comp PT,59,0,0,0
2026-01-21,B0FSXY5FBF,SD/LaceupShoes/Comp/PT/Jan26/1,Comp PT,44,0,0,0
2026-01-21,B0FSXV5VY8,SD/LaceupShoes/Comp/PT/Jan26/1,Comp PT,2,0,0,0
2026-01-21,B0FSY3V94G,SD/LaceupShoes/Comp/PT/Jan26/1,Comp PT,77,0,0,0
2026-01-21,B0FDBFW7PM,SD/LegElevatorWedge/Comp/PT/Dec25/1,Comp PT,1,0,0,0
2026-01-21,B0FFBBD8H1,SD/MaternityPillowBundle/COMPT/Sep25/1,Comp PT,0,0,0,0
2026-01-21,B0FB3Z77CF,SD/MaternityPillowBundle/COMPT/Sep25/1,Comp PT,0,0,0,0
2026-01-21,B0FB3YZRBQ,SD/MaternityPillowBundle/COMPT/Sep25/1,Comp PT,5,0,0.2,0
2026-01-21,B0G5XHHCL1,SD/MattressProtector/Comp/PT/Dec25/1,Comp PT,1,0,0,0
2026-01-21,B0G5XMMXS7,SD/MattressProtector/Comp/PT/Dec25/1,Comp PT,0,0,0,0
2026-01-21,B0FQPL726M,SD/NasalStrip/Comp/PT/Oct25/1,Comp PT,0,0,0,0
2026-01-21,B0F71539R7,SD/SlimSeat/Comp/PT/May25/1,Comp PT,49,0,0.83,0
2026-01-21,B0FV8V17RN,SD/SlipOnShoes/Comp/PT/Jan26/1,Comp PT,1,0,0,0
2026-01-21,B0FV8W7WP3,SD/SlipOnShoes/Comp/PT/Jan26/1,Comp PT,1,0,0,0
2026-01-21,B0FV8WG21T,SD/SlipOnShoes/Comp/PT/Jan26/1,Comp PT,1,0,0,0
2026-01-21,B0BH8FHRNH,SD/Socket/Comp/PT/Feb25/1,Comp PT,0,0,0,0
2026-01-21,B0DNQ8RV95,SD/Sofa Backrest/Comp/PT/Feb25/1,Comp PT,264,0,7.34,0
2026-01-21,B0FN7P5ZRD,SD/TransferChair/Comp/Nov25/1,Comp PT,0,0,0,0
2026-01-21,B0FBK2NSFJ,SD/Travel/Wheelchair/COMP/PT/VCPM/July25/1,Comp PT,0,0,0,0
2026-01-21,B0DW8NKRRM,SD/Travel/Wheelchair/COMP/PT/VCPM/July25/1,Comp PT,0,0,0,0
2026-01-21,B0F2N1ZKL3,SD/WalkerWithWheels/Comp/PT/Dec25/1,Comp PT,38,0,0,0
2026-01-21,B0DVPRJC9Y,SD/WedgePlusColors/Comp/PT/Feb25/1,Comp PT,129,0,2.36,0
2026-01-21,B0DVPGH2Y7,SD/WedgePlusColors/Comp/PT/Feb25/1,Comp PT,36,0,0.23,0
2026-01-21,B0D1RH1FGP,SP/Tailbone Pillow/COMP/PT/Feb25/1,Comp PT,0,0,0,0
2026-01-21,B09RV5JVMM,SD/Insole/Dual Gel/Comp/PT/VCPM/Aug22/1,Comp/PT,464,0,37.27,0
2026-01-21,B09RV5MGQ2,SD/Insole/Dual Gel/Comp/PT/VCPM/Aug22/1,Comp/PT,1499,4,74.17,380.51
2026-01-21,B09RV5JVMM,SD/Insole/UPS/HPMC/VCPM/Apr23/1,Insole X Heel Pad/Max Comfort,1362,4,162.34,240.68
2026-01-21,B09RV5MGQ2,SD/Insole/UPS/HPMC/VCPM/Apr23/1,Insole X Heel Pad/Max Comfort,4027,7,528.87,0
2026-01-21,B0G3XKVF3R,SD/ComfortSandal/RM/AP/VCPM/Aug25/1,RM,34450,71,1018.94,1713.33
2026-01-21,B0FJMK1YWT,SD/ComfortSandal/RM/AP/VCPM/Aug25/1,RM,0,0,0,0
2026-01-21,B0G3XJ9T73,SD/ComfortSandal/RM/AP/VCPM/Aug25/1,RM,14556,35,400.22,0
2026-01-21,B0G3XHGGCZ,SD/ComfortSandal/RM/AP/VCPM/Aug25/1,RM,15051,32,457.97,1713.33
2026-01-21,B0DKYRL6YJ,SD/Active Socks/RM/AP/VCPM/Dec24/1,RM/AP,2782,2,62.07,0
2026-01-21,B0FRB1CR1C,SD/ArchSlippers/RM/AP/VCPM/Sep25/1,RM/AP,10350,32,521.43,1807.62
2026-01-21,B0FR9QVDZR,SD/ArchSlippers/RM/AP/VCPM/Sep25/1,RM/AP,0,0,0,0
2026-01-21,B0D2H84KYS,SD/Car Backrest Pillow/RM/AP/VCPM/Apr24/1,RM/AP,16971,31,869.09,1185.59
2026-01-21,B0CR3HPYD7,SD/Cervical Neck/RM/AP/VCPM/Jan24/1,RM/AP,953,1,17.34,0
2026-01-21,B0CR3PBD24,SD/Cervical Neck/RM/AP/VCPM/Jan24/1,RM/AP,5373,11,92.47,0
2026-01-21,B0CPZD4PQT,SD/Cervical Pillow/RM/AP/VCPM/Mar24/1,RM/AP,0,0,0,0
2026-01-21,B0CPZGCS4L,SD/Cervical Pillow/RM/AP/VCPM/Mar24/1,RM/AP,0,0,0,0
2026-01-21,B0CBKGQB3R,SD/Coccyx/RM/AP/Ultimate Pro/VCPM/Oct23/1,RM/AP,28511,44,1162.7,2881.9
2026-01-21,B0CJ8VYBQP,SD/Combo/RM/AP/Ultimate Pro/VCPM/Oct23/1,RM/AP,14464,33,465.69,2332.38
2026-01-21,B0FPQJTYWN,SD/ComfortSlippers/RM/AP/VCPM/Sep25/1,RM/AP,7086,16,99.73,0
2026-01-21,B0FPQLF9KJ,SD/ComfortSlippers/RM/AP/VCPM/Sep25/1,RM/AP,6714,13,79.76,0
2026-01-21,B0FPMGWN85,SD/Cozy Classic/RM/AP/VCPM/Nov25/1,RM/AP,0,0,0,0
2026-01-21,B0FPMFG9NW,SD/Cozy Classic/RM/AP/VCPM/Nov25/1,RM/AP,3249,9,51.97,0
2026-01-21,B0CYWKQGJW,SD/Cozy Pillow/RM/AP/VCPM/Jul24/1,RM/AP,3018,4,56.98,0
